ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-08-17,27.525820271611295,21.78393399526909,38.911628647641116,27.525820271611295,27.525820271611295,3.127405783644215,3.127405783644215,3.127405783644215,-0.12538603914627286,-0.12538603914627286,-0.12538603914627286,3.2527918227904875,3.2527918227904875,3.2527918227904875,0.0,0.0,0.0,30.65322605525551
2016-08-18,27.555688902276053,22.00606500336439,39.60660335503374,27.555688902276053,27.555688902276053,3.152018179779407,3.152018179779407,3.152018179779407,-0.16328355908741923,-0.16328355908741923,-0.16328355908741923,3.315301738866826,3.315301738866826,3.315301738866826,0.0,0.0,0.0,30.70770708205546
2016-08-19,27.5855575329408,21.43319232743589,39.17708490367962,27.5855575329408,27.5855575329408,3.131961539085741,3.131961539085741,3.131961539085741,-0.23032076409617008,-0.23032076409617008,-0.23032076409617008,3.362282303181911,3.362282303181911,3.362282303181911,0.0,0.0,0.0,30.71751907202654
2016-08-22,27.67516342493506,22.548375188917255,39.30045972744233,27.67516342493506,27.67516342493506,3.339453105651629,3.339453105651629,3.339453105651629,-0.06976821796451986,-0.06976821796451986,-0.06976821796451986,3.409221323616149,3.409221323616149,3.409221323616149,0.0,0.0,0.0,31.01461653058669
2016-08-23,27.705032055599805,22.45290414614468,39.8066275118309,27.705032055599805,27.705032055599805,3.2285781052344342,3.2285781052344342,3.2285781052344342,-0.16578344534404968,-0.16578344534404968,-0.16578344534404968,3.394361550578484,3.394361550578484,3.394361550578484,0.0,0.0,0.0,30.933610160834238
2016-08-24,27.734900686264563,22.269486148467628,39.89830081587384,27.734900686264563,27.734900686264563,3.2397593156051663,3.2397593156051663,3.2397593156051663,-0.12538603914607155,-0.12538603914607155,-0.12538603914607155,3.3651453547512378,3.3651453547512378,3.3651453547512378,0.0,0.0,0.0,30.97466000186973
2016-08-25,27.764769316929318,21.952109045643212,39.96587129242087,27.764769316929318,27.764769316929318,3.159064660958951,3.159064660958951,3.159064660958951,-0.16328355908754144,-0.16328355908754144,-0.16328355908754144,3.322348220046493,3.322348220046493,3.322348220046493,0.0,0.0,0.0,30.92383397788827
2016-08-26,27.794637947594065,22.234990952235613,39.425714985318606,27.794637947594065,27.794637947594065,3.0365435955432907,3.0365435955432907,3.0365435955432907,-0.23032076409600583,-0.23032076409600583,-0.23032076409600583,3.2668643596392966,3.2668643596392966,3.2668643596392966,0.0,0.0,0.0,30.831181543137355
2016-08-29,27.884243839588326,21.465244191979394,39.614286866530186,27.884243839588326,27.884243839588326,2.964612922861507,2.964612922861507,2.964612922861507,-0.06976821796362837,-0.06976821796362837,-0.06976821796362837,3.0343811408251353,3.0343811408251353,3.0343811408251353,0.0,0.0,0.0,30.848856762449834
2016-08-30,27.914112470253084,22.600388888689714,39.5730383571713,27.914112470253084,27.914112470253084,2.772629589296176,2.772629589296176,2.772629589296176,-0.16578344534346504,-0.16578344534346504,-0.16578344534346504,2.938413034639641,2.938413034639641,2.938413034639641,0.0,0.0,0.0,30.68674205954926
2016-08-31,27.94398110091784,21.943678666425505,39.280080756501306,27.94398110091784,27.94398110091784,2.7095802707456564,2.7095802707456564,2.7095802707456564,-0.12538603914613342,-0.12538603914613342,-0.12538603914613342,2.8349663098917897,2.8349663098917897,2.8349663098917897,0.0,0.0,0.0,30.653561371663496
2016-09-01,27.973849731582586,21.392268420013927,39.09985680958316,27.973849731582586,27.973849731582586,2.5617549919349627,2.5617549919349627,2.5617549919349627,-0.16328355908766362,-0.16328355908766362,-0.16328355908766362,2.7250385510226263,2.7250385510226263,2.7250385510226263,0.0,0.0,0.0,30.535604723517547
2016-09-02,28.00371836224733,21.784691152842694,39.641138033819615,28.00371836224733,28.00371836224733,2.3792404926069324,2.3792404926069324,2.3792404926069324,-0.23032076409718483,-0.23032076409718483,-0.23032076409718483,2.6095612567041173,2.6095612567041173,2.6095612567041173,0.0,0.0,0.0,30.382958854854262
2016-09-06,28.12319288490635,20.70004622131208,38.74722110326331,28.12319288490635,28.12319288490635,1.9420031543838625,1.9420031543838625,1.9420031543838625,-0.16578344534368633,-0.16578344534368633,-0.16578344534368633,2.107786599727549,2.107786599727549,2.107786599727549,0.0,0.0,0.0,30.06519603929021
2016-09-07,28.153061515571107,21.636497313997424,38.808310879277904,28.153061515571107,28.153061515571107,1.850071067507678,1.850071067507678,1.850071067507678,-0.12538603914619526,-0.12538603914619526,-0.12538603914619526,1.9754571066538733,1.9754571066538733,1.9754571066538733,0.0,0.0,0.0,30.003132583078784
2016-09-08,28.18293014623585,21.049953501997933,38.33504498302882,28.18293014623585,28.18293014623585,1.6779978270489122,1.6779978270489122,1.6779978270489122,-0.16328355908740466,-0.16328355908740466,-0.16328355908740466,1.8412813861363169,1.8412813861363169,1.8412813861363169,0.0,0.0,0.0,29.860927973284763
2016-09-09,28.2127987769006,21.40051321059247,38.61392360589072,28.2127987769006,28.2127987769006,1.475251199733759,1.475251199733759,1.475251199733759,-0.2303207640970206,-0.2303207640970206,-0.2303207640970206,1.7055719638307794,1.7055719638307794,1.7055719638307794,0.0,0.0,0.0,29.688049976634357
2016-09-12,28.30240466889486,21.031506495474748,37.95009278500694,28.30240466889486,28.30240466889486,1.2217865203950078,1.2217865203950078,1.2217865203950078,-0.06976821796360971,-0.06976821796360971,-0.06976821796360971,1.2915547383586172,1.2915547383586172,1.2915547383586172,0.0,0.0,0.0,29.524191189289866
2016-09-13,28.332273299559613,20.722009367601462,38.202149164403174,28.332273299559613,28.332273299559613,0.9860914098436862,0.9860914098436862,0.9860914098436862,-0.16578344534375233,-0.16578344534375233,-0.16578344534375233,1.1518748551874385,1.1518748551874385,1.1518748551874385,0.0,0.0,0.0,29.318364709403298
2016-09-14,28.36214193022437,20.412651969384903,37.952485005283066,28.36214193022437,28.36214193022437,0.8862735795783717,0.8862735795783717,0.8862735795783717,-0.12538603914625182,-0.12538603914625182,-0.12538603914625182,1.0116596187246236,1.0116596187246236,1.0116596187246236,0.0,0.0,0.0,29.248415509802744
2016-09-15,28.39201056088913,20.258343955575505,38.23522788175966,28.39201056088913,28.39201056088913,0.7078395425959632,0.7078395425959632,0.7078395425959632,-0.16328355908759815,-0.16328355908759815,-0.16328355908759815,0.8711231016835612,0.8711231016835612,0.8711231016835612,0.0,0.0,0.0,29.099850103485092
2016-09-16,28.421879191553874,19.76889941308244,37.644952094152416,28.421879191553874,28.421879191553874,0.5002042594997067,0.5002042594997067,0.5002042594997067,-0.2303207640965867,-0.2303207640965867,-0.2303207640965867,0.7305250235962933,0.7305250235962933,0.7305250235962933,0.0,0.0,0.0,28.92208345105358
2016-09-19,28.511485083548134,19.787886042323347,37.3809056939498,28.511485083548134,28.511485083548134,0.2421493807270197,0.2421493807270197,0.2421493807270197,-0.06976821796318121,-0.06976821796318121,-0.06976821796318121,0.31191759869020086,0.31191759869020086,0.31191759869020086,0.0,0.0,0.0,28.753634464275155
2016-09-20,28.54135371421288,19.928496060420237,37.05805597382806,28.54135371421288,28.54135371421288,0.009227065498641152,0.009227065498641152,0.009227065498641152,-0.16578344534357062,-0.16578344534357062,-0.16578344534357062,0.17501051084221178,0.17501051084221178,0.17501051084221178,0.0,0.0,0.0,28.550580779711524
2016-09-21,28.571222344877636,20.265329204495785,37.66897171111231,28.571222344877636,28.571222344877636,-0.0849813536739056,-0.0849813536739056,-0.0849813536739056,-0.12538603914605043,-0.12538603914605043,-0.12538603914605043,0.040404685472144826,0.040404685472144826,0.040404685472144826,0.0,0.0,0.0,28.48624099120373
2016-09-22,28.601090975542395,20.1167402628365,36.80265745414199,28.601090975542395,28.601090975542395,-0.254472647502067,-0.254472647502067,-0.254472647502067,-0.16328355908764908,-0.16328355908764908,-0.16328355908764908,-0.0911890884144179,-0.0911890884144179,-0.0911890884144179,0.0,0.0,0.0,28.34661832804033
2016-09-23,28.630959606207142,19.33554605856415,36.31782750586486,28.630959606207142,28.630959606207142,-0.44931186405362356,-0.44931186405362356,-0.44931186405362356,-0.23032076409642244,-0.23032076409642244,-0.23032076409642244,-0.21899109995720112,-0.21899109995720112,-0.21899109995720112,0.0,0.0,0.0,28.18164774215352
2016-09-26,28.7205654982014,19.714209094994516,36.54584589170577,28.7205654982014,28.7205654982014,-0.6408744635663046,-0.6408744635663046,-0.6408744635663046,-0.06976821796312802,-0.06976821796312802,-0.06976821796312802,-0.5711062456031766,-0.5711062456031766,-0.5711062456031766,0.0,0.0,0.0,28.079691034635093
2016-09-27,28.750434128866146,18.819076007303444,36.22456134238823,28.750434128866146,28.750434128866146,-0.8408648952895321,-0.8408648952895321,-0.8408648952895321,-0.16578344534338896,-0.16578344534338896,-0.16578344534338896,-0.6750814499461432,-0.6750814499461432,-0.6750814499461432,0.0,0.0,0.0,27.909569233576615
2016-09-28,28.780302759530905,19.169301816894034,36.50489179598491,28.780302759530905,28.780302759530905,-0.8962781211512486,-0.8962781211512486,-0.8962781211512486,-0.12538603914584912,-0.12538603914584912,-0.12538603914584912,-0.7708920820053995,-0.7708920820053995,-0.7708920820053995,0.0,0.0,0.0,27.884024638379657
2016-09-29,28.81017139019566,19.24165493974375,36.775208219886295,28.81017139019566,28.81017139019566,-1.021002841595832,-1.021002841595832,-1.021002841595832,-0.16328355908708012,-0.16328355908708012,-0.16328355908708012,-0.8577192825087521,-0.8577192825087521,-0.8577192825087521,0.0,0.0,0.0,27.78916854859983
2016-09-30,28.840040020860407,18.521369022485146,36.387443023785465,28.840040020860407,28.840040020860407,-1.1651409045628676,-1.1651409045628676,-1.1651409045628676,-0.23032076409686245,-0.23032076409686245,-0.23032076409686245,-0.9348201404660051,-0.9348201404660051,-0.9348201404660051,0.0,0.0,0.0,27.67489911629754
2016-10-03,28.929645912854667,18.575091801665007,36.988211317678314,28.929645912854667,28.929645912854667,-1.1717532733285436,-1.1717532733285436,-1.1717532733285436,-0.06976821796400089,-0.06976821796400089,-0.06976821796400089,-1.1019850553645427,-1.1019850553645427,-1.1019850553645427,0.0,0.0,0.0,27.757892639526123
2016-10-04,28.959514543519425,18.758217170574024,36.746511302146644,28.959514543519425,28.959514543519425,-1.3008867003673266,-1.3008867003673266,-1.3008867003673266,-0.16578344534361028,-0.16578344534361028,-0.16578344534361028,-1.1351032550237161,-1.1351032550237161,-1.1351032550237161,0.0,0.0,0.0,27.6586278431521
2016-10-05,28.98938317418417,18.48041646777741,35.91477316749564,28.98938317418417,28.98938317418417,-1.2821075381185034,-1.2821075381185034,-1.2821075381185034,-0.1253860391461688,-0.1253860391461688,-0.1253860391461688,-1.1567214989723347,-1.1567214989723347,-1.1567214989723347,0.0,0.0,0.0,27.707275636065667
2016-10-06,29.019251804848928,19.17344334552847,36.53033589132148,29.019251804848928,29.019251804848928,-1.3302797546668168,-1.3302797546668168,-1.3302797546668168,-0.16328355908720235,-0.16328355908720235,-0.16328355908720235,-1.1669961955796144,-1.1669961955796144,-1.1669961955796144,0.0,0.0,0.0,27.688972050182112
2016-10-07,29.04912043551367,18.74491558243731,35.823682558926855,29.04912043551367,29.04912043551367,-1.3965976882030648,-1.3965976882030648,-1.3965976882030648,-0.23032076409656335,-0.23032076409656335,-0.23032076409656335,-1.1662769241065016,-1.1662769241065016,-1.1662769241065016,0.0,0.0,0.0,27.652522747310606
2016-10-10,29.138726327507932,18.68671456932628,36.14948812574769,29.138726327507932,29.138726327507932,-1.1742832302942074,-1.1742832302942074,-1.1742832302942074,-0.0697682179631094,-0.0697682179631094,-0.0697682179631094,-1.104515012331098,-1.104515012331098,-1.104515012331098,0.0,0.0,0.0,27.964443097213724
2016-10-11,29.16859495817268,18.905929611613395,36.71173628506927,29.16859495817268,29.16859495817268,-1.2328570576680198,-1.2328570576680198,-1.2328570576680198,-0.16578344534327327,-0.16578344534327327,-0.16578344534327327,-1.0670736123247466,-1.0670736123247466,-1.0670736123247466,0.0,0.0,0.0,27.93573790050466
2016-10-12,29.198463588837438,18.91558713115592,36.63788388816081,29.198463588837438,29.198463588837438,-1.1484908143146406,-1.1484908143146406,-1.1484908143146406,-0.1253860391459675,-0.1253860391459675,-0.1253860391459675,-1.023104775168673,-1.023104775168673,-1.023104775168673,0.0,0.0,0.0,28.049972774522796
2016-10-13,29.228332219502192,20.001064639925225,37.130113958577546,29.228332219502192,29.228332219502192,-1.1372214433734722,-1.1372214433734722,-1.1372214433734722,-0.16328355908732456,-0.16328355908732456,-0.16328355908732456,-0.9739378842861476,-0.9739378842861476,-0.9739378842861476,0.0,0.0,0.0,28.09111077612872
2016-10-14,29.25820085016695,19.648844006808858,36.88811574215314,29.25820085016695,29.25820085016695,-1.1513111435145085,-1.1513111435145085,-1.1513111435145085,-0.2303207640962643,-0.2303207640962643,-0.2303207640962643,-0.9209903794182442,-0.9209903794182442,-0.9209903794182442,0.0,0.0,0.0,28.106889706652442
2016-10-17,29.34780674216121,19.506226573682554,37.4938255605352,29.34780674216121,29.34780674216121,-0.8240458825429483,-0.8240458825429483,-0.8240458825429483,-0.06976821796351926,-0.06976821796351926,-0.06976821796351926,-0.754277664579429,-0.754277664579429,-0.754277664579429,0.0,0.0,0.0,28.523760859618264
2016-10-18,29.377675372825955,19.76544451486263,38.09060501135498,29.377675372825955,29.377675372825955,-0.8667744793556913,-0.8667744793556913,-0.8667744793556913,-0.16578344534349457,-0.16578344534349457,-0.16578344534349457,-0.7009910340121968,-0.7009910340121968,-0.7009910340121968,0.0,0.0,0.0,28.510900893470264
2016-10-19,29.407544003490713,20.185565899739863,37.60533703944718,29.407544003490713,29.407544003490713,-0.7765475017198245,-0.7765475017198245,-0.7765475017198245,-0.12538603914602936,-0.12538603914602936,-0.12538603914602936,-0.651161462573795,-0.651161462573795,-0.651161462573795,0.0,0.0,0.0,28.630996501770888
2016-10-20,29.43741263415547,19.33999991291313,37.48697212913531,29.43741263415547,29.43741263415547,-0.7693060244841626,-0.7693060244841626,-0.7693060244841626,-0.1632835590874468,-0.1632835590874468,-0.1632835590874468,-0.6060224653967158,-0.6060224653967158,-0.6060224653967158,0.0,0.0,0.0,28.66810660967131
2016-10-21,29.467281264820215,19.806664801761855,36.844208824295265,29.467281264820215,29.467281264820215,-0.7969804692040846,-0.7969804692040846,-0.7969804692040846,-0.23032076409683905,-0.23032076409683905,-0.23032076409683905,-0.5666597051072455,-0.5666597051072455,-0.5666597051072455,0.0,0.0,0.0,28.670300795616132
2016-10-24,29.556887156814476,20.381955367252427,37.716586246801185,29.556887156814476,29.556887156814476,-0.5610943196224855,-0.5610943196224855,-0.5610943196224855,-0.0697682179639291,-0.0697682179639291,-0.0697682179639291,-0.4913261016585563,-0.4913261016585563,-0.4913261016585563,0.0,0.0,0.0,28.995792837191992
2016-10-25,29.586755787479234,20.576170595075165,37.92109665821386,29.586755787479234,29.586755787479234,-0.6478925414226524,-0.6478925414226524,-0.6478925414226524,-0.16578344534331288,-0.16578344534331288,-0.16578344534331288,-0.4821090960793395,-0.4821090960793395,-0.4821090960793395,0.0,0.0,0.0,28.93886324605658
2016-10-26,29.616624418143967,20.544595625649624,37.102614665344305,29.616624418143967,29.616624418143967,-0.6064754737003906,-0.6064754737003906,-0.6064754737003906,-0.12538603914608043,-0.12538603914608043,-0.12538603914608043,-0.4810894345543102,-0.4810894345543102,-0.4810894345543102,0.0,0.0,0.0,29.01014894444358
2016-10-27,29.646493048808725,20.88077359106224,38.639505184464966,29.646493048808725,29.646493048808725,-0.65134921023939,-0.65134921023939,-0.65134921023939,-0.163283559087259,-0.163283559087259,-0.163283559087259,-0.48806565115213096,-0.48806565115213096,-0.48806565115213096,0.0,0.0,0.0,28.995143838569337
2016-10-28,29.676361679473484,19.796404514372238,37.63228427776994,29.676361679473484,29.676361679473484,-0.7329282769726838,-0.7329282769726838,-0.7329282769726838,-0.2303207640964052,-0.2303207640964052,-0.2303207640964052,-0.5026075128762787,-0.5026075128762787,-0.5026075128762787,0.0,0.0,0.0,28.9434334025008
2016-10-31,29.76596757146774,21.025822447029302,37.479532107162555,29.76596757146774,29.76596757146774,-0.6539599557494099,-0.6539599557494099,-0.6539599557494099,-0.0697682179643389,-0.0697682179643389,-0.0697682179643389,-0.584191737785071,-0.584191737785071,-0.584191737785071,0.0,0.0,0.0,29.11200761571833
2016-11-01,29.795836202132488,20.14192457033986,38.03200881152561,29.795836202132488,29.795836202132488,-0.7864517770509885,-0.7864517770509885,-0.7864517770509885,-0.16578344534378192,-0.16578344534378192,-0.16578344534378192,-0.6206683317072065,-0.6206683317072065,-0.6206683317072065,0.0,0.0,0.0,29.0093844250815
2016-11-02,29.825704832797246,20.153455448818715,38.502760628838914,29.825704832797246,29.825704832797246,-0.7851385019064625,-0.7851385019064625,-0.7851385019064625,-0.1253860391461423,-0.1253860391461423,-0.1253860391461423,-0.6597524627603203,-0.6597524627603203,-0.6597524627603203,0.0,0.0,0.0,29.040566330890783
2016-11-03,29.855573463462,19.82703317859444,37.45865978637761,29.855573463462,29.855573463462,-0.863368818854489,-0.863368818854489,-0.863368818854489,-0.1632835590874525,-0.1632835590874525,-0.1632835590874525,-0.7000852597670364,-0.7000852597670364,-0.7000852597670364,0.0,0.0,0.0,28.99220464460751
2016-11-04,29.88544209412676,20.44394177643536,37.51126404003419,29.88544209412676,29.88544209412676,-0.9705877002313018,-0.9705877002313018,-0.9705877002313018,-0.23032076409624097,-0.23032076409624097,-0.23032076409624097,-0.7402669361350608,-0.7402669361350608,-0.7402669361350608,0.0,0.0,0.0,28.914854393895457
2016-11-07,29.97504798612102,20.691582848674702,37.95546917854606,29.97504798612102,29.97504798612102,-0.9158750971152126,-0.9158750971152126,-0.9158750971152126,-0.06976821796344737,-0.06976821796344737,-0.06976821796344737,-0.8461068791517652,-0.8461068791517652,-0.8461068791517652,0.0,0.0,0.0,29.059172889005808
2016-11-08,30.004916616785767,20.990944810716986,37.86127705840055,30.004916616785767,30.004916616785767,-1.0380012642698149,-1.0380012642698149,-1.0380012642698149,-0.1657834453431972,-0.1657834453431972,-0.1657834453431972,-0.8722178189266178,-0.8722178189266178,-0.8722178189266178,0.0,0.0,0.0,28.96691535251595
2016-11-09,30.03478524745052,19.67659760077886,38.37180751376742,30.03478524745052,30.03478524745052,-1.0172863571704445,-1.0172863571704445,-1.0172863571704445,-0.12538603914594096,-0.12538603914594096,-0.12538603914594096,-0.8919003180245038,-0.8919003180245038,-0.8919003180245038,0.0,0.0,0.0,29.017498890280077
2016-11-10,30.06465387811528,20.200409172524665,37.39165076243332,30.06465387811528,30.06465387811528,-1.067570611212798,-1.067570611212798,-1.067570611212798,-0.16328355908750347,-0.16328355908750347,-0.16328355908750347,-0.9042870521252946,-0.9042870521252946,-0.9042870521252946,0.0,0.0,0.0,28.997083266902482
2016-11-11,30.094522508780024,20.25634448131019,37.282581613279156,30.094522508780024,30.094522508780024,-1.139026115476301,-1.139026115476301,-1.139026115476301,-0.2303207640959419,-0.2303207640959419,-0.2303207640959419,-0.9087053513803591,-0.9087053513803591,-0.9087053513803591,0.0,0.0,0.0,28.955496393303722
2016-11-14,30.184128400774274,20.97243231702298,37.85690305770342,30.184128400774274,30.184128400774274,-0.9404495839066204,-0.9404495839066204,-0.9404495839066204,-0.06976821796432027,-0.06976821796432027,-0.06976821796432027,-0.8706813659423001,-0.8706813659423001,-0.8706813659423001,0.0,0.0,0.0,29.243678816867654
2016-11-15,30.213997031439032,21.077294632749677,37.77280833720041,30.213997031439032,30.213997031439032,-1.0066824399197216,-1.0066824399197216,-1.0066824399197216,-0.16578344534341852,-0.16578344534341852,-0.16578344534341852,-0.8408989945763032,-0.8408989945763032,-0.8408989945763032,0.0,0.0,0.0,29.20731459151931
2016-11-16,30.24386566210378,20.729846344404912,38.26772295398605,30.24386566210378,30.24386566210378,-0.9285096927837064,-0.9285096927837064,-0.9285096927837064,-0.12538603914626603,-0.12538603914626603,-0.12538603914626603,-0.8031236536374404,-0.8031236536374404,-0.8031236536374404,0.0,0.0,0.0,29.315355969320073
2016-11-17,30.273734292768534,20.46356959312545,38.06524267967488,30.273734292768534,30.273734292768534,-0.9212970635541272,-0.9212970635541272,-0.9212970635541272,-0.16328355908731573,-0.16328355908731573,-0.16328355908731573,-0.7580135044668116,-0.7580135044668116,-0.7580135044668116,0.0,0.0,0.0,29.352437229214406
2016-11-18,30.303602923433292,20.407081764963216,37.966270131498526,30.303602923433292,30.303602923433292,-0.9367377317250316,-0.9367377317250316,-0.9367377317250316,-0.2303207640965166,-0.2303207640965166,-0.2303207640965166,-0.706416967628515,-0.706416967628515,-0.706416967628515,0.0,0.0,0.0,29.36686519170826
2016-11-21,30.393208815427553,20.98860534693933,38.2241237484162,30.393208815427553,30.393208815427553,-0.5932704630778215,-0.5932704630778215,-0.5932704630778215,-0.06976821796426706,-0.06976821796426706,-0.06976821796426706,-0.5235022451135545,-0.5235022451135545,-0.5235022451135545,0.0,0.0,0.0,29.79993835234973
2016-11-22,30.423077446092297,20.958518308201015,38.894704722914256,30.423077446092297,30.423077446092297,-0.6230872480621451,-0.6230872480621451,-0.6230872480621451,-0.16578344534323683,-0.16578344534323683,-0.16578344534323683,-0.45730380271890825,-0.45730380271890825,-0.45730380271890825,0.0,0.0,0.0,29.79999019803015
2016-11-23,30.452946076757055,21.60323680701077,39.425506904882134,30.452946076757055,30.452946076757055,-0.516104433442613,-0.516104433442613,-0.516104433442613,-0.12538603914605934,-0.12538603914605934,-0.12538603914605934,-0.39071839429655364,-0.39071839429655364,-0.39071839429655364,0.0,0.0,0.0,29.93684164331444
2016-11-25,30.512683338086557,21.281762222087536,38.8322709105809,30.512683338086557,30.512683338086557,-0.49206193055927416,-0.49206193055927416,-0.49206193055927416,-0.23032076409608276,-0.23032076409608276,-0.23032076409608276,-0.2617411664631914,-0.2617411664631914,-0.2617411664631914,0.0,0.0,0.0,30.020621407527283
2016-11-28,30.602289230080828,21.292917915004423,38.8823288974207,30.602289230080828,30.602289230080828,-0.16674865332511213,-0.16674865332511213,-0.16674865332511213,-0.06976821796337554,-0.06976821796337554,-0.06976821796337554,-0.0969804353617366,-0.0969804353617366,-0.0969804353617366,0.0,0.0,0.0,30.435540576755717
2016-11-29,30.632157860745565,21.267726780719755,38.89768417662167,30.632157860745565,30.632157860745565,-0.2195041347231234,-0.2195041347231234,-0.2195041347231234,-0.16578344534355052,-0.16578344534355052,-0.16578344534355052,-0.053720689379572896,-0.053720689379572896,-0.053720689379572896,0.0,0.0,0.0,30.41265372602244
2016-11-30,30.66202649141031,21.69784877326091,39.17320557229867,30.66202649141031,30.66202649141031,-0.14286927228471713,-0.14286927228471713,-0.14286927228471713,-0.1253860391461212,-0.1253860391461212,-0.1253860391461212,-0.017483233138595927,-0.017483233138595927,-0.017483233138595927,0.0,0.0,0.0,30.519157219125592
2016-12-01,30.691895122075067,21.429585798454042,39.115988358307604,30.691895122075067,30.691895122075067,-0.1519770025528089,-0.1519770025528089,-0.1519770025528089,-0.16328355908756015,-0.16328355908756015,-0.16328355908756015,0.011306556534751242,0.011306556534751242,0.011306556534751242,0.0,0.0,0.0,30.53991811952226
2016-12-02,30.721763752739825,21.231660957726834,38.68618051592919,30.721763752739825,30.721763752739825,-0.19789041076096217,-0.19789041076096217,-0.19789041076096217,-0.23032076409591853,-0.23032076409591853,-0.23032076409591853,0.032430353334956356,0.032430353334956356,0.032430353334956356,0.0,0.0,0.0,30.523873341978863
2016-12-05,30.811369644734082,21.616611219374217,39.736205143379564,30.811369644734082,30.811369644734082,-0.019050941335253046,-0.019050941335253046,-0.019050941335253046,-0.06976821796378535,-0.06976821796378535,-0.06976821796378535,0.0507172766285323,0.0507172766285323,0.0507172766285323,0.0,0.0,0.0,30.79231870339883
2016-12-06,30.841604616749347,21.561165706570023,39.573656789342124,30.841604616749347,30.841604616749347,-0.12272455244490278,-0.12272455244490278,-0.12272455244490278,-0.16578344534336883,-0.16578344534336883,-0.16578344534336883,0.04305889289846606,0.04305889289846606,0.04305889289846606,0.0,0.0,0.0,30.718880064304443
2016-12-07,30.87183958876461,22.34841982823854,40.16126885164149,30.87183958876461,30.87183958876461,-0.09579784804448659,-0.09579784804448659,-0.09579784804448659,-0.12538603914591986,-0.12538603914591986,-0.12538603914591986,0.029588191101433292,0.029588191101433292,0.029588191101433292,0.0,0.0,0.0,30.776041740720125
2016-12-08,30.902074560779877,22.054359650924308,39.18792244758819,30.902074560779877,30.902074560779877,-0.15213169139137978,-0.15213169139137978,-0.15213169139137978,-0.16328355908768236,-0.16328355908768236,-0.16328355908768236,0.011151867696302624,0.011151867696302624,0.011151867696302624,0.0,0.0,0.0,30.749942869388498
2016-12-09,30.932309532795152,21.601756074959233,39.369285810521035,30.932309532795152,30.932309532795152,-0.2416257189168447,-0.2416257189168447,-0.2416257189168447,-0.23032076409723232,-0.23032076409723232,-0.23032076409723232,-0.011304954819612372,-0.011304954819612372,-0.011304954819612372,0.0,0.0,0.0,30.69068381387831
2016-12-12,31.023014448840954,21.60766869618943,39.12403837368752,31.023014448840954,31.023014448840954,-0.16233525470193286,-0.16233525470193286,-0.16233525470193286,-0.06976821796419523,-0.06976821796419523,-0.06976821796419523,-0.09256703673773763,-0.09256703673773763,-0.09256703673773763,0.0,0.0,0.0,30.86067919413902
2016-12-13,31.05324942085622,22.363184440665876,39.416734334414315,31.05324942085622,31.05324942085622,-0.28663969635797076,-0.28663969635797076,-0.28663969635797076,-0.16578344534359013,-0.16578344534359013,-0.16578344534359013,-0.12085625101438063,-0.12085625101438063,-0.12085625101438063,0.0,0.0,0.0,30.76660972449825
2016-12-14,31.083484392871483,21.945955477692742,39.80679589043643,31.083484392871483,31.083484392871483,-0.27352818302266685,-0.27352818302266685,-0.27352818302266685,-0.12538603914623958,-0.12538603914623958,-0.12538603914623958,-0.14814214387642727,-0.14814214387642727,-0.14814214387642727,0.0,0.0,0.0,30.809956209848817
2016-12-15,31.113719364886748,21.88443293013381,39.8774263244091,31.113719364886748,31.113719364886748,-0.3368783807519061,-0.3368783807519061,-0.3368783807519061,-0.16328355908749462,-0.16328355908749462,-0.16328355908749462,-0.1735948216644115,-0.1735948216644115,-0.1735948216644115,0.0,0.0,0.0,30.776840984134843
2016-12-16,31.143954336902,21.591509055920334,39.54889238060353,31.143954336902,31.143954336902,-0.42683226181862677,-0.42683226181862677,-0.42683226181862677,-0.2303207640967984,-0.2303207640967984,-0.2303207640967984,-0.19651149772182835,-0.19651149772182835,-0.19651149772182835,0.0,0.0,0.0,30.71712207508337
2016-12-19,31.234659252947804,21.77019150662577,39.58965630830915,31.234659252947804,31.234659252947804,-0.3151169978860055,-0.3151169978860055,-0.3151169978860055,-0.06976821796460507,-0.06976821796460507,-0.06976821796460507,-0.24534877992140045,-0.24534877992140045,-0.24534877992140045,0.0,0.0,0.0,30.9195422550618
2016-12-20,31.26489422496307,21.289295775882785,39.68623274815057,31.26489422496307,31.26489422496307,-0.42007538971667824,-0.42007538971667824,-0.42007538971667824,-0.1657834453432531,-0.1657834453432531,-0.1657834453432531,-0.25429194437342517,-0.25429194437342517,-0.25429194437342517,0.0,0.0,0.0,30.84481883524639
2016-12-21,31.29512919697834,22.322939647523278,39.338941574989036,31.29512919697834,31.29512919697834,-0.38505452901899695,-0.38505452901899695,-0.38505452901899695,-0.12538603914603824,-0.12538603914603824,-0.12538603914603824,-0.2596684898729587,-0.2596684898729587,-0.2596684898729587,0.0,0.0,0.0,30.910074667959343
2016-12-22,31.325364168993605,22.829831494711584,39.73488204607606,31.325364168993605,31.325364168993605,-0.4250856525610966,-0.4250856525610966,-0.4250856525610966,-0.16328355908754558,-0.16328355908754558,-0.16328355908754558,-0.26180209347355105,-0.26180209347355105,-0.26180209347355105,0.0,0.0,0.0,30.900278516432508
